year,area,village,master,college,highSchool,secondary,total,lat,lon,state_code
106,大同區,景星里,0.05319571258435887,0.18975784041286226,0.45970623263199684,0.29734021437078206,2519,25.0642271,121.5077373,554226989
106,大同區,隆和里,0.06828034682080925,0.25108381502890176,0.4797687861271676,0.20086705202312138,2768,25.0645459,121.5120202,554226990
106,大同區,蓬萊里,0.07500556421099489,0.27086579123080345,0.463832628533274,0.19029601602492766,4493,25.0648646,121.5163029,554326992
106,大同區,國順里,0.040831758034026465,0.17429111531190927,0.4820415879017013,0.30283553875236296,2645,25.067207,121.508858,554326994
106,大同區,國慶里,0.08854427213606804,0.2876438219109555,0.45572786393196596,0.16808404202101052,3998,25.0671986,121.5120202,554326995
106,大同區,揚雅里,0.046540261019453334,0.20438315685791678,0.46761881310022163,0.28145776902240827,4061,25.0674376,121.5152322,554326996
106,大同區,斯文里,0.06708299758259469,0.22159548751007252,0.4615229653505238,0.24979854955680902,4964,25.0671813,121.5177304,554326996
106,大同區,鄰江里,0.05994962216624685,0.23089840470193115,0.4589420654911839,0.2502099076406381,5955,25.0701872,121.5105925,554427000
106,大同區,至聖里,0.0808863512778684,0.261147362697118,0.4794725394235998,0.17849374660141382,7356,25.0701698,121.5163029,554427001
106,大同區,老師里,0.055534987041836355,0.22917437985931136,0.4846353202517586,0.23065531284709367,5402,25.0749974,121.5098787,554527007
106,大同區,重慶里,0.09420783645655878,0.27001703577512776,0.4533219761499148,0.18245315161839865,5870,25.0763061,121.5155891,554527011
106,大同區,保安里,0.07585839765770562,0.2501996273622571,0.4652648389672611,0.20867713601277615,3757,25.0728224,121.5163029,554427005
106,萬華區,福星里,0.07269076305220884,0.235140562248996,0.46606425702811244,0.22610441767068273,4980,25.0473193,121.5063096,553926953
106,萬華區,萬壽里,0.08074335148990708,0.24639538609420059,0.4700416533162448,0.20281960909964755,3121,25.045002,121.504882,553826947
106,萬華區,西門里,0.09368694148169501,0.270106658979533,0.4615162871144422,0.17469011242432977,3469,25.0426846,121.5034543,553826941
106,萬華區,新起里,0.09888277472069368,0.27813906953476736,0.4370518592629648,0.18592629648157413,5997,25.040687,121.5063096,553726937
106,萬華區,菜園里,0.06493506493506493,0.23917748917748918,0.46374458874458874,0.23214285714285715,5544,25.0423647,121.4991711,553826940
106,萬華區,青山里,0.04767246214245653,0.2047111609646663,0.46139465320620676,0.2862217236866704,5349,25.0387205,121.4977433,553726930
106,萬華區,富民里,0.060873400970445524,0.21746801940891045,0.4525805028672254,0.2690780767534186,4534,25.0380496,121.5005988,553726929
106,萬華區,福音里,0.07734806629834254,0.27790055248618784,0.45138121546961324,0.19337016574585636,3620,25.0377941,121.5030973,553726929
106,萬華區,仁德里,0.10719857365723201,0.2975261867617562,0.42946289280142635,0.16581234677958548,4487,25.0383695,121.504882,553726931
106,萬華區,富福里,0.05860113421550094,0.2108609726757175,0.45849802371541504,0.27203986939336655,5819,25.0340699,121.5005988,553626919
106,萬華區,頂碩里,0.0718562874251497,0.23173652694610777,0.46182634730538924,0.2345808383233533,6680,25.0310814,121.5020266,553526911
106,萬華區,雙園里,0.07620640229335882,0.23506927854753942,0.4794553272814142,0.20926899187768752,4186,25.0304257,121.4991711,553526909
106,萬華區,新忠里,0.10192489744398864,0.25623224992111077,0.443357526033449,0.19848532660145157,3169,25.0291716,121.5030973,553526906
106,萬華區,新和里,0.08831469340532203,0.29206838925311734,0.4670266101041265,0.1525903072374341,7779,25.0277574,121.504882,553426902
106,萬華區,糖廍里,0.07140047206923682,0.23721479150275374,0.459874114870181,0.23151062155782848,5084,25.0340851,121.4948878,553626918
106,萬華區,和平里,0.051425899953249185,0.20508025557113915,0.4474053295932679,0.2960885148823438,6417,25.0321531,121.4954643,553526913
106,萬華區,綠堤里,0.03144342659074028,0.1648923000742758,0.48873483535528595,0.31492943797969797,4039,25.0307759,121.4920321,553526908
106,萬華區,華江里,0.04678957406230134,0.22695486331849968,0.4708200890019072,0.2554354736172918,7865,25.0326129,121.4870345,553526912
106,萬華區,柳鄉里,0.03312075704587533,0.18494137008845918,0.4795309607076733,0.3024069121579922,4861,25.0372488,121.4898903,553626925
106,萬華區,日善里,0.05842230130486358,0.23309608540925267,0.4762752075919336,0.23220640569395018,3372,25.0281079,121.4977433,553426902
106,萬華區,新安里,0.05108979947689625,0.2062772449869224,0.46904969485614645,0.27358326068003486,5735,25.0271017,121.5020266,553426900
106,萬華區,忠德里,0.05246065450911816,0.22158381214089434,0.48238820884336747,0.24356732450662003,4003,25.0257099,121.4952447,553426894
106,萬華區,孝德里,0.045068582625734814,0.20672762900065317,0.4689745264532985,0.2792292619203135,3062,25.0232242,121.4945308,553326887
106,萬華區,和德里,0.046153846153846156,0.18073038073038072,0.47878787878787876,0.2943278943278943,6435,25.0258046,121.4906043,553426894
106,萬華區,錦德里,0.04941176470588235,0.2111764705882353,0.48294117647058826,0.2564705882352941,5100,25.025134,121.4934599,553426892
106,萬華區,全德里,0.08009153318077804,0.24663107042969742,0.45817442156114924,0.2151029748283753,3933,25.0242082,121.4988142,553426891
106,萬華區,保德里,0.0736156351791531,0.25276872964169383,0.4631921824104234,0.21042345276872965,3070,25.0227213,121.4966725,553326886
106,萬華區,銘德里,0.053243431760055804,0.21878632876075332,0.48081841432225064,0.24715182515694026,4301,25.0210738,121.4923891,553326880
106,萬華區,榮德里,0.04753363228699552,0.1961136023916293,0.43946188340807174,0.31689088191330345,3345,25.0192514,121.4916751,553226874
106,萬華區,壽德里,0.07839388145315487,0.24622902060760568,0.47142553643509666,0.20395156150414276,4707,25.0230419,121.5009558,553326888
106,萬華區,興德里,0.0440426518312471,0.21047751506722298,0.4761242466388503,0.26935558646267965,4314,25.016664,121.4984572,553226868
106,萬華區,華中里,0.05545866759679107,0.2192186955005232,0.4658179281478898,0.259504708754796,5734,25.0153516,121.492746,553226862
106,萬華區,日祥里,0.0671219512195122,0.22595121951219513,0.47141463414634144,0.2355121951219512,5125,25.018807,121.5034543,553226876
106,萬華區,忠貞里,0.05554321261941791,0.2043990224394579,0.4734503443679182,0.26660742057320597,4501,25.0246964,121.5023835,553426893
106,萬華區,凌霄里,0.046242774566473986,0.20173410404624278,0.47861271676300576,0.27341040462427746,3460,25.0255523,121.5079157,553426897
106,萬華區,騰雲里,0.07479224376731301,0.2548476454293629,0.48337950138504154,0.18698060941828254,2888,25.0221159,121.5063096,553326886
106,文山區,景行里,0.10607959887182701,0.300219366969602,0.45048574114697587,0.1432152930115951,6382,24.9911815,121.5419957,552626789
106,文山區,景東里,0.11228780563775113,0.3114779629341224,0.4516430462544775,0.12459118517364896,6421,24.9928275,121.5462773,552726796
106,文山區,景美里,0.1295484436650592,0.3329679964927663,0.4230600613765892,0.11442349846558526,4562,24.9918523,121.5391412,552626791
106,文山區,景慶里,0.10147632784659766,0.2949261836076701,0.4486679110809435,0.15492957746478872,5893,24.9945203,121.5334321,552726800
106,文山區,景仁里,0.13674418604651162,0.3183720930232558,0.4216279069767442,0.12325581395348838,4300,24.9971575,121.5391412,552826811
106,文山區,景華里,0.11884451337727801,0.3136874757658007,0.4430011632415665,0.12446684761535479,5158,24.9948247,121.5434229,552726803
106,文山區,萬有里,0.13907680063668923,0.32570632709908476,0.4178272980501393,0.11738957421408674,5026,24.999139,121.5419957,552826818
106,文山區,萬祥里,0.11061837891106184,0.32002956393200294,0.43163340724316335,0.13771864991377186,4059,25.002127,121.5405685,552926829
106,文山區,萬隆里,0.13794162826420892,0.3402457757296467,0.4098310291858679,0.1119815668202765,6510,25.0001455,121.537714,552826821
106,文山區,萬年里,0.1420190167914222,0.3309730932632005,0.4050171960347967,0.12199069391058062,4943,25.0084388,121.5362867,553026850
106,文山區,萬和里,0.13682092555331993,0.2863849765258216,0.41716968477531857,0.1596244131455399,2982,25.0021428,121.5348594,552926828
106,文山區,萬盛里,0.14525782688766115,0.32136279926335176,0.4111418047882136,0.12223756906077347,4344,25.0066011,121.5412821,553026844
106,文山區,興豐里,0.1273957158962796,0.31431792559188276,0.4225479143179256,0.13573844419391207,4435,25.0011203,121.5448501,552826826
106,文山區,興光里,0.11587147030185005,0.293735800064914,0.44336254462836744,0.14703018500486856,3081,25.0000804,121.560548,552826826
106,文山區,興家里,0.09502987902638099,0.3056405771753389,0.4604285089637079,0.13890103483457222,6861,24.9947761,121.560548,552726807
106,文山區,興得里,0.10430586488492948,0.2967706013363029,0.4424647364513734,0.1564587973273942,5388,24.99575,121.555845,552726809
106,文山區,興業里,0.1281947261663286,0.32434077079107504,0.42738336713995945,0.12008113590263692,4930,24.9996899,121.5523426,552826823
106,文山區,興安里,0.13864355940676554,0.3309448425262456,0.41709715047492085,0.11331444759206799,6001,24.9974612,121.5491316,552826814
106,文山區,興福里,0.10688511800273064,0.29217866198556663,0.45816266822703333,0.14277355178466938,5127,24.9968061,121.5462773,552726811
106,文山區,興旺里,0.10151676423629591,0.31798829164449177,0.4562267163384779,0.12426822778073443,7516,25.006191,121.547273,553026844
106,文山區,興泰里,0.11037527593818984,0.30932671081677704,0.43874172185430466,0.14155629139072848,3624,25.0067276,121.55484,553026848
106,文山區,興昌里,0.14788847219957607,0.33523561063101254,0.4115441056579162,0.10533181151149519,6133,25.0067106,121.560548,553026849
106,文山區,試院里,0.12749517063747584,0.3290405666452028,0.4307791371538957,0.11268512556342562,6212,24.9866917,121.5469909,552526773
106,文山區,華興里,0.1321246740345213,0.2997640630820812,0.44058114988203156,0.12753011300136596,8053,24.9901592,121.5519858,552626787
106,文山區,明義里,0.06541334020087561,0.19624002060262682,0.4808138037599794,0.25753283543651817,3883,24.98781,121.561975,552626780
106,文山區,明興里,0.10985691573926869,0.29220985691573925,0.4492845786963434,0.14864864864864866,6290,24.9904622,121.561975,552626791
106,文山區,木柵里,0.13240069947539346,0.3081438920809393,0.4295528353734699,0.12990257307019734,8006,24.9926024,121.5669693,552726800
106,文山區,木新里,0.09051265688151457,0.24803233354605403,0.4685173367368645,0.1929376728355669,9402,24.9857961,121.5705365,552526774
106,文山區,順興里,0.08871674948845366,0.2696579947383806,0.4665302543116048,0.17509500146156096,6842,24.9834962,121.563402,552526764
106,文山區,樟林里,0.11214832101646571,0.3051990146505899,0.4449630493971217,0.13768961493582263,7713,24.9848385,121.557694,552526768
106,文山區,樟新里,0.11555377848860456,0.31607357057177127,0.453218712514994,0.11515393842463015,5002,24.9785433,121.556267,552326742
106,文山區,樟腳里,0.10731132075471699,0.2918632075471698,0.43966194968553457,0.1611635220125786,5088,24.9817547,121.5637587,552426757
106,文山區,萬芳里,0.12313226342003321,0.30077476480354176,0.44701162147205314,0.1290813503043719,7228,24.9990559,121.5705365,552826824
106,文山區,博嘉里,0.11570403926009815,0.28746696866742166,0.4331823329558324,0.1636466591166478,5298,25.0081244,121.5855176,553026859
106,文山區,萬興里,0.16752021563342318,0.2986522911051213,0.4045822102425876,0.12924528301886792,7420,24.9975179,121.5855176,552826822
106,文山區,指南里,0.1398978433598184,0.25056753688989786,0.41316685584562995,0.1963677639046538,3524,24.9702946,121.5997835,552226716
106,文山區,老泉里,0.02158273381294964,0.1606714628297362,0.4856115107913669,0.33213429256594723,834,24.9750283,121.5683962,552326730
106,文山區,忠順里,0.12990130701520405,0.32088556948519603,0.4289143771672446,0.1202987463323553,3749,24.9862281,121.5644722,552526775
106,文山區,萬美里,0.11880455688711347,0.29930463086255366,0.45776002367214086,0.12413078857819204,6759,25.00123,121.5641155,552826831
106,文山區,政大里,0.19303995006242197,0.35268414481897625,0.3831148564294632,0.07116104868913857,6408,24.9855677,121.5912242,552526778
106,文山區,樟文里,0.09363228699551569,0.28161434977578476,0.46977578475336323,0.15497757847533633,5575,24.9821862,121.557694,552426757
106,文山區,興邦里,0.11952899355698733,0.313263719173517,0.4423461453010442,0.12486114196845145,4501,25.0031015,121.5477044,552926834
106,文山區,樟樹里,0.09348763331064217,0.2697980485591105,0.4735647832992966,0.16314953483095077,4407,24.9828413,121.560548,552426760
106,南港區,南港里,0.06779954915900815,0.252470955436102,0.48656147043523496,0.19316802496965493,5767,25.0562606,121.6090553,554126995
106,南港區,中南里,0.050305321314335565,0.22681011922070368,0.4713579528932829,0.2515266065716778,3439,25.0468248,121.6069157,553926974
106,南港區,新富里,0.0693450742982939,0.259768849752339,0.4716565767749037,0.1992294991744634,3634,25.0533299,121.6172567,554026991
106,南港區,三重里,0.15297805642633228,0.3266457680250784,0.3829153605015674,0.13746081504702196,6380,25.0580584,121.6154739,554127000
106,南港區,東新里,0.06291895185862278,0.24085923217550273,0.4690737355271176,0.22714808043875687,6564,25.05563,121.6004967,554126992
106,南港區,新光里,0.08158575122091354,0.26400459638035045,0.4610744039069233,0.1933352484918127,3481,25.0435423,121.598357,553826965
106,南港區,東明里,0.125,0.2989642184557439,0.4352636534839925,0.14077212806026365,4248,25.052979,121.6004967,554026987
106,南港區,西新里,0.05823896464062861,0.24913334874046683,0.47030275017333023,0.2223249364455743,4327,25.0528421,121.5926508,554026985
106,南港區,玉成里,0.07211101000909918,0.2543221110100091,0.4745222929936306,0.19904458598726116,4396,25.0513789,121.5848043,554026980
106,南港區,合成里,0.08285348688419705,0.2741522712731926,0.45585412667946257,0.1871401151631478,6252,25.0480747,121.5819509,553926972
106,南港區,成福里,0.0806382675594814,0.2781022937740419,0.4618891579997151,0.17937028066676164,7019,25.0434047,121.5905109,553826962
106,南港區,萬福里,0.09472880061115355,0.2915711739241151,0.4481792717086835,0.16552075375604788,3927,25.0460762,121.5848043,553826968
106,南港區,鴻福里,0.08927716610818573,0.2838678793681187,0.4463858305409287,0.18046912398276688,4178,25.0434248,121.5848043,553826961
106,南港區,百福里,0.0703538023586824,0.24278161854412364,0.4812932086213908,0.20557137047580318,4918,25.0354508,121.5905109,553626942
106,南港區,聯成里,0.07421707421707421,0.27713427713427713,0.4573144573144573,0.19133419133419133,4662,25.0476391,121.5880143,553926972
106,南港區,舊莊里,0.060857039971191934,0.21534029528267914,0.48337534509662705,0.24042731964950187,8331,25.0278254,121.6368663,553426932
106,南港區,中研里,0.1309650680876258,0.2875074008288928,0.4165778567199526,0.16494967436352873,8445,25.0428272,121.6126212,553826966
106,南港區,九如里,0.07863041982105988,0.24982794218857537,0.46145905024088096,0.21008258774948382,5812,25.0253005,121.6026364,553426917
106,南港區,仁福里,0.0839323877987177,0.2644258791529046,0.49621138527297454,0.15543034777540315,5147,25.0374293,121.5933641,553626948
106,南港區,重陽里,0.15513626834381553,0.32767295597484275,0.4060796645702306,0.1111111111111111,4770,25.0574712,121.5955039,554126995
106,內湖區,西湖里,0.09218586582997161,0.2970267443597789,0.44643657552666965,0.16435081428357987,6693,25.082763,121.5669693,554727031
106,內湖區,西康里,0.12242762469480294,0.32496221369608186,0.4292524125101732,0.12335774909894198,8601,25.0900858,121.5584075,554827039
106,內湖區,西安里,0.10699048244174598,0.33754512635379064,0.43944863800459466,0.11601575319986872,6094,25.093369,121.5669693,554927044
106,內湖區,港墘里,0.10218978102189781,0.3242700729927007,0.4416058394160584,0.13193430656934307,5480,25.0780918,121.5755304,554527027
106,內湖區,港都里,0.10793969849246231,0.3210050251256281,0.4373869346733668,0.13366834170854272,4975,25.0812377,121.5762438,554627031
106,內湖區,港富里,0.09409572609758939,0.3053452893909398,0.4498660766274601,0.1506929078840107,8587,25.0832156,121.5790974,554727035
106,內湖區,港華里,0.10346971769680388,0.32956099987563736,0.4366372341748539,0.1303320482527049,8041,25.0886972,121.5755304,554827041
106,內湖區,內湖里,0.11330316742081448,0.3093212669683258,0.44904977375565613,0.12832579185520362,5525,25.084161,121.5919375,554727039
106,內湖區,湖濱里,0.12579702444208288,0.34444739638682254,0.42043039319872477,0.10932518597236981,7528,25.0840253,121.5840909,554727037
106,內湖區,紫星里,0.08911973756150902,0.3089119737561509,0.4496992892290869,0.15226899945325315,7316,25.0788589,121.5919375,554627031
106,內湖區,大湖里,0.12774890043982406,0.36065573770491804,0.420031987205118,0.09156337465013994,5002,25.0925629,121.6040629,554927052
106,內湖區,金龍里,0.07869249394673124,0.28692493946731235,0.4685230024213075,0.16585956416464892,4956,25.0858013,121.5962172,554727042
106,內湖區,金瑞里,0.08945793149318257,0.3036248752909877,0.4517791819088793,0.15513801130695046,6014,25.1009649,121.5741036,555127053
106,內湖區,碧山里,0.08414595784838,0.29396036489462096,0.4564328405158855,0.16546083674111356,6358,25.1022236,121.5912242,555127058
106,內湖區,紫雲里,0.08707074498029649,0.2758491274160255,0.47982735972978047,0.15725276787389755,5329,25.0775115,121.5976437,554527031
106,內湖區,清白里,0.1340956340956341,0.35745841995842,0.4204781704781705,0.08796777546777547,7696,25.0814879,121.5976437,554627036
106,內湖區,葫洲里,0.11891297518064718,0.33270499528746467,0.45098963242224316,0.097392397109645,6366,25.0715139,121.6062025,554427023
106,內湖區,紫陽里,0.10811535881958417,0.3413816230717639,0.428169014084507,0.12233400402414486,7455,25.0780494,121.5869443,554527029
106,內湖區,瑞陽里,0.106828655215752,0.31420192710515293,0.4425359586649909,0.13643345901410417,7161,25.0759139,121.5819509,554527025
106,內湖區,瑞光里,0.0931924882629108,0.32652582159624416,0.4438967136150235,0.1363849765258216,4260,25.0735993,121.5805241,554427021
106,內湖區,五分里,0.06632707205773108,0.25989599915101347,0.49984081502706146,0.173936113764194,9423,25.0668416,121.6147607,554327017
106,內湖區,東湖里,0.06829691795688034,0.2678338880046303,0.49804659238894516,0.1658226016495442,6911,25.0701436,121.6176133,554427023
106,內湖區,樂康里,0.068929774552993,0.2851775071261985,0.4795283752267427,0.1663643430940658,7718,25.0707949,121.6204658,554427025
106,內湖區,內溝里,0.08140334785599633,0.281816097225407,0.4620499885347397,0.17473056638385692,4361,25.0968294,121.6140476,555027058
106,內湖區,週美里,0.0980011104941699,0.2915047196002221,0.4314269850083287,0.1790671848972793,7204,25.0570181,121.5833776,554126991
106,內湖區,行善里,0.07227162489894907,0.24898949070331447,0.4734033953112369,0.2053354890864996,6185,25.0547234,121.5762438,554026985
106,內湖區,石潭里,0.11101766190075694,0.30782169890664424,0.432296047098402,0.1488645920941968,3567,25.0614689,121.5897976,554227002
106,內湖區,湖興里,0.08635273324075243,0.2826663300088373,0.46269410427976265,0.16828683247064766,7921,25.0705903,121.5876576,554427018
106,內湖區,湖元里,0.1002,0.3234,0.4478,0.1286,5000,25.0638455,121.5741036,554227003
106,內湖區,安湖里,0.08666087962962964,0.3033854166666667,0.48249421296296297,0.12745949074074073,6912,25.0708176,121.6147607,554427024
106,內湖區,秀湖里,0.12493501992722232,0.3404955813550511,0.4338936059608387,0.10067579275688789,5771,25.0814656,121.6033497,554627038
106,內湖區,安泰里,0.0683777822338079,0.2658913174253058,0.49528774814517745,0.17044315219570885,4987,25.0819142,121.6154739,554627041
106,內湖區,金湖里,0.15143695014662756,0.36574780058651024,0.4065689149560117,0.07624633431085044,8525,25.0759843,121.6069157,554527030
106,內湖區,康寧里,0.10298068312651913,0.3103492388384291,0.47064091083535886,0.11602916719969297,7817,25.0754676,121.6119081,554527031
106,內湖區,明湖里,0.07849617847552158,0.30241685602148316,0.4792398264821318,0.13984713902086346,4841,25.0712444,121.6115515,554427024
106,內湖區,蘆洲里,0.029801324503311258,0.17466887417218543,0.5033112582781457,0.29221854304635764,1208,25.0614264,121.60121,554227004
106,內湖區,麗山里,0.1083348871900056,0.3028155882901361,0.442849151594257,0.14600037292560133,5363,25.0822477,121.5719634,554627032
106,內湖區,寶湖里,0.17051298958195965,0.3749175787946723,0.3770275616510616,0.07754186997230647,7583,25.0707265,121.5955039,554427019
106,內湖區,南湖里,0.14276960784313725,0.3382352941176471,0.44893790849673204,0.07005718954248366,4896,25.0672008,121.6076289,554327016
106,士林區,仁勇里,0.07107023411371237,0.24498327759197325,0.4927536231884058,0.19119286510590858,3588,25.0890365,121.5262952,554827030
106,士林區,義信里,0.0869269949066214,0.25534804753820034,0.4685908319185059,0.1891341256366723,2945,25.0883828,121.5234403,554827029
106,士林區,福林里,0.10424155283968368,0.2864845434938893,0.43565780014378147,0.1736161035226456,2782,25.0928178,121.535573,554927037
106,士林區,福德里,0.09013574660633485,0.25429864253393664,0.4497737556561086,0.20579185520361992,5525,25.0926976,121.5220129,554927033
106,士林區,福志里,0.12773879421452097,0.33753401116998427,0.4140054417871975,0.1207217528282973,6983,25.0983,121.5320047,555027041
106,士林區,舊佳里,0.10562032364712023,0.2954585000870019,0.4318775013050287,0.16704367496084913,5747,25.0973296,121.5248678,555027039
106,士林區,福佳里,0.10525568181818182,0.2919034090909091,0.4362215909090909,0.1666193181818182,7040,25.0968537,121.5184441,555027037
106,士林區,後港里,0.07921852000535261,0.26361568312592,0.4600562023283822,0.19710959454034524,7473,25.0922212,121.5155891,554927032
106,士林區,福中里,0.07285412948239493,0.2579912380334253,0.46827843582670775,0.200876196657472,6163,25.0869162,121.5155891,554727025
106,士林區,前港里,0.07618820157630762,0.2686887986625269,0.4578457129209458,0.19727728684021972,4187,25.0860667,121.5220129,554727026
106,士林區,百齡里,0.0765891472868217,0.262015503875969,0.4522480620155039,0.2091472868217054,6450,25.0841752,121.5173735,554727022
106,士林區,承德里,0.09904090820121354,0.3069093756116657,0.4364846349579174,0.15756508122920337,5109,25.0830781,121.5234403,554727022
106,士林區,福華里,0.04890185312285518,0.212079615648593,0.49193548387096775,0.24708304735758407,5828,25.0817702,121.5177304,554627019
106,士林區,明勝里,0.09122730255961496,0.28177641653905056,0.46466856267775103,0.16232771822358347,4571,25.0794357,121.5220129,554627017
106,士林區,福順里,0.06058726220016543,0.2162944582299421,0.4681555004135649,0.25496277915632753,4836,25.0817882,121.5120202,554627018
106,士林區,富光里,0.04449388209121246,0.1939191694475343,0.4831294030404153,0.27845754542083795,5394,25.0801436,121.5077373,554627015
106,士林區,葫蘆里,0.056387153030082834,0.2363028629559657,0.47885481761371895,0.22845516640023253,6881,25.0844586,121.5063096,554727020
106,士林區,葫東里,0.05635300372142477,0.2402977139819245,0.4758107389686337,0.227538543328017,3762,25.0857671,121.5120202,554727023
106,士林區,社子里,0.051247242491091125,0.21109791277787204,0.4690310537926353,0.2686237909384015,5893,25.0914084,121.5105925,554827030
106,士林區,社新里,0.04716640596799423,0.20803754060883167,0.47780050535434965,0.2669955480688245,8311,25.0877834,121.5034543,554827024
106,士林區,社園里,0.04987193008889559,0.21289739340063282,0.46285972577971973,0.27437095073075185,6637,25.0920806,121.5077373,554927030
106,士林區,永倫里,0.053089382123575286,0.22495500899820037,0.46070785842831435,0.26124775044991,6668,25.0949103,121.5041681,554927032
106,士林區,福安里,0.026509244820672757,0.15705056805524617,0.4395188237914903,0.3769213633325908,4489,25.0966662,121.4944863,555027031
106,士林區,富洲里,0.03359173126614987,0.18106312292358803,0.4453672942045035,0.3399778516057586,5418,25.1053072,121.465614,555127032
106,士林區,岩山里,0.11759020618556701,0.29381443298969073,0.44684278350515466,0.14175257731958762,3104,25.103426,121.535573,555127047
106,士林區,名山里,0.11094061684824305,0.3291391744667792,0.43378855301519104,0.1261316556697867,6517,25.102951,121.52915,555127045
106,士林區,德行里,0.101157523905385,0.29869149471565176,0.4443885254151988,0.15576245596376448,3974,25.1029705,121.5234403,555127043
106,士林區,德華里,0.09517295290209107,0.30447527848348643,0.4316982606996287,0.16865350791479383,5117,25.1009909,121.5205854,555127041
106,士林區,聖山里,0.12733118971061094,0.32840300107181136,0.4216505894962487,0.12261521972132905,4665,25.1073349,121.5316479,555227049
106,士林區,忠誠里,0.1284153005464481,0.3395784543325527,0.4170569867291179,0.11494925839188135,5124,25.1063552,121.5273658,555227047
106,士林區,芝山里,0.11091728448902456,0.34074720162814365,0.43334787032998984,0.11498764355284198,6879,25.1139926,121.5469909,555327056
106,士林區,東山里,0.09917179868337227,0.28795922701210447,0.4576343172648121,0.1552346570397112,4709,25.1226213,121.5441365,555527059
106,士林區,三玉里,0.117735565168328,0.33082565356403987,0.43238668422042503,0.11905209704720707,5317,25.1125498,121.5334321,555327052
106,士林區,蘭雅里,0.11061946902654868,0.33893805309734515,0.42351453855878635,0.12692793931731985,7910,25.1099178,121.5277226,555327049
106,士林區,蘭興里,0.11802611497371544,0.33067661522808206,0.4383584873664575,0.11293878243174496,5897,25.108275,121.5234403,555227047
106,士林區,天福里,0.11547262805844041,0.32494279176201374,0.4474564337264566,0.11212814645308924,5681,25.1168644,121.5320047,555427054
106,士林區,天祿里,0.12089773449078975,0.34024984120262547,0.4300232902816007,0.10882913402498412,4723,25.1135595,121.52915,555327052
106,士林區,天壽里,0.12780806979280263,0.35572519083969467,0.4200654307524537,0.09640130861504907,4585,25.1168846,121.5262952,555427053
106,士林區,天和里,0.1300174520069808,0.34889470622454916,0.4237929028504945,0.09729493891797557,6876,25.1219898,121.535573,555527057
106,士林區,天山里,0.12686330478908975,0.3621947351728513,0.41817316841103713,0.09276879162702188,6306,25.1195164,121.5320047,555527055
106,士林區,天玉里,0.13338376197680282,0.3591780131114473,0.4126323751891074,0.09480584972264246,7932,25.1205262,121.5277226,555527054
106,士林區,天母里,0.13315754779169414,0.35201054713249835,0.40721819380355967,0.10761371127224786,6068,25.1316081,121.5341457,555727058
106,士林區,永福里,0.10374149659863946,0.22448979591836735,0.4302721088435374,0.24149659863945577,1176,25.1060373,121.5469909,555227051
106,士林區,公館里,0.04377880184331797,0.18663594470046083,0.4792626728110599,0.2903225806451613,1302,25.1265335,121.5612615,555627063
106,士林區,新安里,0.08538587848932677,0.23590585659551178,0.4482758620689655,0.23043240284619596,1827,25.1259036,121.5526993,555627061
106,士林區,陽明里,0.10097833682739343,0.28232005590496156,0.4112508735150245,0.20545073375262055,2862,25.1398352,121.5498451,555927061
106,士林區,菁山里,0.03253652058432935,0.1852589641434263,0.4641434262948207,0.31806108897742363,1506,25.148058,121.5655424,556127062
106,士林區,平等里,0.0303886925795053,0.16325088339222615,0.4515901060070671,0.3547703180212014,1415,25.1473359,121.5798108,556127065
106,士林區,溪山里,0.020334059549745823,0.15613652868554828,0.4793028322440087,0.3442265795206972,1377,25.1247795,121.5855176,555627068
106,士林區,翠山里,0.13428120063191154,0.3744075829383886,0.391390205371248,0.09992101105845182,2532,25.1072998,121.5641155,555227056
106,士林區,臨溪里,0.1059291395516992,0.32357194504699927,0.41106290672451196,0.1594360086767896,2766,25.102039,121.5526993,555127049
106,北投區,建民里,0.09149318941146235,0.2896427653559496,0.44538679002827036,0.17347725520431764,3891,25.1035035,121.5127339,555127042
106,北投區,文林里,0.10038510911424904,0.30166880616174585,0.43106546854942235,0.1668806161745828,3895,25.1085514,121.5152322,555227046
106,北投區,石牌里,0.09695463020509633,0.2838201781644914,0.4385746840687798,0.18065050756163248,4827,25.109501,121.516984,555227047
106,北投區,福興里,0.0980952380952381,0.2687301587301587,0.46476190476190476,0.1684126984126984,6300,25.1113022,121.5105925,555327046
106,北投區,榮光里,0.08225108225108226,0.2626777983920841,0.4710884353741497,0.18398268398268397,6468,25.1129456,121.5148753,555327048
106,北投區,榮華里,0.13352021245205076,0.3486279138388905,0.4017409265269991,0.11611094718205961,6778,25.1135794,121.5234403,555327051
106,北投區,裕民里,0.10415779764438768,0.31956861075635024,0.43252447850149,0.1437491130977721,7047,25.113599,121.5177304,555327049
106,北投區,振華里,0.10780080598733449,0.2990788716177317,0.4471790443293034,0.1459412780656304,6948,25.1159149,121.5191579,555427051
106,北投區,永和里,0.11248634874408446,0.3256886300206286,0.43441329935687417,0.12741172187841282,8241,25.1319657,121.5270089,555727056
106,北投區,永欣里,0.16633550950894124,0.38177689469202386,0.36403633267101904,0.0878512631280159,7046,25.1227038,121.5212991,555527054
106,北投區,永明里,0.11087962962962963,0.3037037037037037,0.4444444444444444,0.14097222222222222,4320,25.1169242,121.5148753,555427050
